event_type,event_cause,veh_type,requires_road_closure,hour,day_of_week,month,location_cluster,incident_distance,priority,resolution_minutes,latitude,longitude
unplanned,vehicle_breakdown,bmtc_bus,False,20,0,12,10,78.61519362303623,High,146.97565638333333,12.9522166,77.5408844
unplanned,vehicle_breakdown,heavy_vehicle,False,21,0,12,25,78.67665406988121,High,133.64607053333333,12.9764205,77.5991521
unplanned,pot_holes,Unknown,False,21,0,12,19,78.65176135128385,High,8.621364699999999,12.9060618,77.5856503
unplanned,vehicle_breakdown,truck,False,21,0,12,32,78.68356979101124,High,158.1875485,13.0544417,77.5930777
unplanned,pot_holes,Unknown,False,22,0,12,19,78.66268311099039,Low,1.3461762333333334,12.9167997,77.5949354
unplanned,vehicle_breakdown,truck,False,23,0,12,9,78.69505528348274,High,170.79457151666665,12.9063758,77.6294866
unplanned,vehicle_breakdown,bmtc_bus,False,23,0,12,9,78.66996961657311,High,157.89575208333332,12.9289379,77.6003008
unplanned,pot_holes,Unknown,False,0,1,12,25,78.69448126721554,Low,2.9805024666666666,12.9515671,77.6213778
unplanned,vehicle_breakdown,bmtc_bus,False,23,0,12,9,78.67006100803128,High,155.99051401666665,12.9289166,77.600397
unplanned,vehicle_breakdown,bmtc_bus,False,0,1,12,9,78.67001705530193,High,153.89281833333334,12.9290681,77.6003272
unplanned,vehicle_breakdown,ksrtc_bus,False,1,1,12,6,78.60760088440696,High,155.07525429999998,13.0397379,77.5185149
unplanned,others,Unknown,False,1,1,12,27,78.66133504671144,High,12.698866483333335,12.8906261,77.5979213
unplanned,vehicle_breakdown,heavy_vehicle,False,1,1,12,0,78.66800916928011,Low,125.75276971666668,12.9462213,77.5954317
unplanned,vehicle_breakdown,bmtc_bus,False,2,1,12,6,78.60739419528184,High,162.97555098333333,13.0403758,77.518198
unplanned,vehicle_breakdown,bmtc_bus,False,3,1,12,38,78.6508960795624,Low,8.205017466666666,12.9842769,77.5717217
planned,public_event,Unknown,False,3,1,12,10,78.61692668669255,High,16.976363216666666,12.9730328,77.5391616
planned,public_event,Unknown,False,3,1,12,10,78.61673155671653,High,9.263802266666666,12.9730708,77.5389574
unplanned,accident,Unknown,False,3,1,12,22,78.68940669997491,High,66.32207913333333,13.0835218,77.5940989
unplanned,vehicle_breakdown,heavy_vehicle,False,3,1,12,11,78.74365276759427,High,27.495793166666665,13.017155,77.6602635
planned,construction,Unknown,False,4,1,12,38,78.65635030595116,Low,89.0005186,12.9836352,77.5773592
unplanned,vehicle_breakdown,others,False,4,1,12,0,78.67851927376653,High,147.70865661666667,12.959235,77.603915
unplanned,vehicle_breakdown,lcv,False,4,1,12,32,78.68575422378225,High,120.23387468333334,13.0711139,77.5924861
unplanned,accident,Unknown,False,4,1,12,4,78.72907011411168,High,97.31546069999999,13.0705405,77.6365085
unplanned,vehicle_breakdown,bmtc_bus,False,5,1,12,9,78.66937700736706,High,131.96331585,12.9165708,77.6017595
unplanned,vehicle_breakdown,bmtc_bus,False,5,1,12,25,78.67585853584234,Low,37.32268975,12.9930435,77.5955639
unplanned,vehicle_breakdown,ksrtc_bus,False,5,1,12,38,78.65215804561053,Low,15.536187216666667,12.9850716,77.5728682
unplanned,vehicle_breakdown,truck,False,5,1,12,36,78.84170650328993,Low,355.93356373333336,13.2643753,77.7178939
unplanned,vehicle_breakdown,bmtc_bus,False,5,1,12,16,78.66181535690998,Low,126.44127610000001,13.006697,77.5790373
unplanned,vehicle_breakdown,taxi,False,5,1,12,0,78.67841038453098,High,86.54174896666667,12.9519068,77.605028
unplanned,vehicle_breakdown,ksrtc_bus,False,6,1,12,38,78.63515782826194,Low,45.57857255,12.9849653,77.5556492
planned,construction,Unknown,True,6,1,12,7,0.0002463482291350598,High,25.08736525,12.9161461,77.6328869
unplanned,vehicle_breakdown,bmtc_bus,False,6,1,12,25,78.71535612416172,High,136.81606401666667,12.9580289,77.641463
unplanned,others,Unknown,False,6,1,12,37,78.58934952913353,High,35928.2786165,12.9888638,77.5085497
unplanned,others,Unknown,False,6,1,12,25,78.69311110994872,Low,20.9432688,12.9654287,77.6176745
unplanned,vehicle_breakdown,bmtc_bus,False,6,1,12,29,78.77198775919568,High,129.56138283333334,12.9569157,77.699063
unplanned,vehicle_breakdown,lcv,False,7,1,12,27,78.66244701634163,High,144.96076616666667,12.8925403,77.5987305
unplanned,vehicle_breakdown,bmtc_bus,False,7,1,12,0,78.66028206227216,High,127.54384536666666,12.9632575,77.5847532
unplanned,vehicle_breakdown,private_car,False,7,1,12,11,78.72386890390847,High,174.8659165,12.9847078,77.6456367
unplanned,vehicle_breakdown,truck,False,9,1,12,20,78.78066168543361,Low,171.58859105000002,13.0113039,77.6987685
unplanned,vehicle_breakdown,heavy_vehicle,False,18,1,12,16,78.66786440139172,High,125.89842873333333,13.0144394,77.5838724
unplanned,vehicle_breakdown,others,False,18,1,12,10,78.63105229314766,High,121.98580845,12.9590598,77.5558196
unplanned,vehicle_breakdown,heavy_vehicle,True,19,1,12,23,0.0,High,132.14269746666668,12.9377126,77.5210857
unplanned,vehicle_breakdown,heavy_vehicle,False,19,1,12,13,78.71232725705933,High,131.59272965,13.122859,77.6107018
unplanned,vehicle_breakdown,private_bus,False,19,1,12,9,78.69169225506033,High,162.29865168333333,12.9146239,77.6247056
unplanned,vehicle_breakdown,private_bus,False,21,1,12,38,78.6502640621536,Low,155.5018778,12.980341,77.5717396
unplanned,vehicle_breakdown,heavy_vehicle,False,21,1,12,10,78.6298400889174,High,149.608001,12.9582488,77.5547261
unplanned,vehicle_breakdown,private_bus,False,21,1,12,38,78.65031642561222,Low,142.39166615000002,12.9802782,77.5718032
unplanned,others,Unknown,False,21,1,12,11,78.73618270128422,High,2.05799235,12.9910701,77.6570574
unplanned,vehicle_breakdown,lcv,False,19,2,12,4,78.71451988313262,High,174.96158849999998,13.0373812,77.6273298
unplanned,vehicle_breakdown,private_car,False,21,1,12,30,78.61573554133174,High,9.538067866666667,13.035305,77.5275093
unplanned,vehicle_breakdown,heavy_vehicle,False,22,1,12,10,78.61861843145547,High,163.51420103333334,12.9756365,77.5404412
unplanned,vehicle_breakdown,lcv,False,0,2,12,6,78.61138173926585,High,175.42472211666666,13.0375218,77.5227216
unplanned,accident,Unknown,False,19,1,12,9,78.73256195123435,High,360.47951431666667,12.9208567,77.6651001
unplanned,others,Unknown,False,1,2,12,25,78.67147199492798,High,91.00917531666667,12.9837139,77.592678
unplanned,vehicle_breakdown,heavy_vehicle,False,2,2,12,10,78.59391027480912,High,136.62278366666666,12.9383656,77.5216191
unplanned,vehicle_breakdown,bmtc_bus,False,3,2,12,0,78.66782658152256,Low,104.6641917,12.9586717,77.5931683
unplanned,vehicle_breakdown,bmtc_bus,False,6,2,12,22,78.68895829688445,Low,49.61868238333333,13.0976447,77.5912615
unplanned,pot_holes,Unknown,True,6,2,12,24,0.00016694100754101288,Low,7.203823666666667,12.9799069,77.5726695
unplanned,vehicle_breakdown,lcv,False,6,2,12,25,78.68012262348216,High,123.35146453333333,12.9793739,77.6021749
unplanned,vehicle_breakdown,bmtc_bus,False,9,2,12,11,78.71340909341232,High,19.606608233333336,12.9825565,77.6353914
unplanned,vehicle_breakdown,private_bus,True,9,2,12,1,0.00016660471182198855,Low,175.84242346666667,13.0145744,77.5731244
unplanned,vehicle_breakdown,private_bus,True,19,2,12,1,6.479274650476851e-05,Low,141.11644579999998,13.0145282,77.5731371
unplanned,vehicle_breakdown,lcv,False,19,2,12,4,78.71453206545873,High,172.95230688333334,13.0374095,77.6273374
unplanned,vehicle_breakdown,lcv,False,19,2,12,4,78.71452165751299,High,170.04777719999998,13.0373806,77.6273317
unplanned,vehicle_breakdown,truck,False,19,2,12,0,78.65964522871721,High,172.68471964999998,12.9637808,77.5840201
unplanned,vehicle_breakdown,truck,False,19,2,12,0,78.68009349894018,High,166.01277695,12.957596,77.6057847
unplanned,vehicle_breakdown,bmtc_bus,False,21,2,12,0,78.659038890266,High,196.86848998333335,12.9609004,77.5838866
unplanned,vehicle_breakdown,private_car,False,21,2,12,30,78.6470147660669,High,147.51042373333334,13.0436637,77.5578221
unplanned,vehicle_breakdown,private_car,False,21,2,12,6,78.60719904110714,High,132.29650848333333,13.0403782,77.5179997
unplanned,vehicle_breakdown,private_car,False,21,2,12,19,78.63953194387278,High,12.265225249999999,12.9061052,77.5732456
unplanned,accident,Unknown,False,21,2,12,22,78.69914554472093,High,61.51358136666667,13.103938,77.6005304
unplanned,water_logging,Unknown,False,22,2,12,5,78.76763666120355,High,15338.201498133334,12.9380022,77.6978036
unplanned,others,Unknown,True,22,2,12,21,6.649060083990133e-06,Low,4.583064716666667,12.9928238,77.6096432
unplanned,vehicle_breakdown,bmtc_bus,False,22,2,12,25,78.6761519549847,Low,139.19902303333336,12.9935392,77.5957784
unplanned,vehicle_breakdown,lcv,False,23,2,12,25,78.70897802137664,High,179.1458924833333,12.9815094,77.6310739
unplanned,vehicle_breakdown,lcv,True,0,3,12,24,0.0,Low,147.2208338,12.9820774,77.5700018
unplanned,vehicle_breakdown,lcv,False,0,3,12,38,78.64937408190454,Low,145.80806585,12.9810524,77.5707182
unplanned,vehicle_breakdown,others,False,0,3,12,38,78.64937408190454,Low,144.88860518333334,12.9810524,77.5707182
unplanned,others,Unknown,False,0,3,12,10,78.600439601465,High,3102.2017727333337,12.9442984,77.5272484
unplanned,vehicle_breakdown,ksrtc_bus,False,2,3,12,38,78.66896758270346,High,30.959801233333334,12.983789,77.5901262
unplanned,vehicle_breakdown,private_car,False,3,3,12,5,78.75737294580846,High,14.823486133333335,12.9328783,77.6882517
unplanned,vehicle_breakdown,bmtc_bus,False,4,3,12,38,78.65358936710959,Low,44.150094800000005,12.9832675,77.5746214
unplanned,vehicle_breakdown,taxi,False,4,3,12,0,78.66430378726947,Low,27.336803966666665,12.9709443,77.587546
unplanned,vehicle_breakdown,lcv,False,5,3,12,0,78.66254082127514,Low,126.87446528333334,12.9603057,77.5875364
unplanned,others,Unknown,False,5,3,12,9,78.69064224527841,High,4.363051433333334,12.915295,77.6235295
unplanned,vehicle_breakdown,private_car,False,5,3,12,0,78.67076715213827,High,158.94323613333333,12.9666565,77.5948157
unplanned,vehicle_breakdown,ksrtc_bus,False,6,3,12,0,78.66132607656311,Low,147.17775501666668,12.9696616,77.5847414
unplanned,vehicle_breakdown,bmtc_bus,False,6,3,12,0,78.66300666543007,High,47.80725725,12.9677185,77.5867701
unplanned,vehicle_breakdown,bmtc_bus,True,6,3,12,24,2.2604645541304225e-05,High,6.048971833333334,12.9677394,77.587136
unplanned,vehicle_breakdown,bmtc_bus,False,7,3,12,9,78.69781082760872,High,158.14985585000002,12.9371547,77.6271567
unplanned,accident,Unknown,False,8,3,12,6,78.60932214408804,High,46.73369518333333,13.038844,77.5204107
unplanned,vehicle_breakdown,private_bus,False,18,3,12,10,78.62633086759664,High,176.01252518333334,12.9572866,77.551329
unplanned,vehicle_breakdown,private_bus,False,18,3,12,10,78.62666260671726,High,173.8440418666667,12.957458,77.5516367
unplanned,vehicle_breakdown,private_bus,False,19,3,12,10,78.62642128880015,High,141.42757643333334,12.9574666,77.5513906
unplanned,vehicle_breakdown,private_bus,False,19,3,12,10,78.62654661323427,High,136.222964,12.9572533,77.5515533
unplanned,vehicle_breakdown,others,False,19,3,12,25,78.71007837891355,Low,125.607151,12.9614516,77.6355409
unplanned,vehicle_breakdown,heavy_vehicle,False,19,3,12,0,78.6528727617503,Low,178.34175898333334,12.9483534,77.5797302
unplanned,vehicle_breakdown,lcv,False,19,3,12,0,78.65145508061742,High,71.89761010000001,12.9646867,77.575565
unplanned,others,Unknown,False,20,3,12,25,78.68008773991404,High,40239.068822099995,12.972798,77.6032391
unplanned,vehicle_breakdown,private_bus,False,20,3,12,30,78.6281386617528,High,173.42699218333334,13.0284451,77.5412394
unplanned,vehicle_breakdown,private_bus,False,20,3,12,4,78.71982608168537,High,175.38277631666668,13.0274218,77.6343822
unplanned,vehicle_breakdown,bmtc_bus,False,20,3,12,9,78.70570028859072,Low,168.12830856666668,12.91950551,77.63809397
unplanned,vehicle_breakdown,others,False,21,3,12,16,78.64157780652613,High,38.45393776666666,13.016758,77.5568293
unplanned,others,Unknown,True,21,3,12,23,0.00015015465360877355,High,33.489072183333334,12.9119929,77.4857918
unplanned,vehicle_breakdown,bmtc_bus,False,21,3,12,10,78.6215466370104,High,43.983753650000004,12.9562,77.54666
unplanned,vehicle_breakdown,private_bus,False,21,3,12,25,78.69438727728019,Low,169.15583613333334,12.9547126,77.6207576
unplanned,vehicle_breakdown,bmtc_bus,False,22,3,12,19,78.62367490439752,High,44.53212215,12.9233939,77.5542916
unplanned,vehicle_breakdown,private_bus,False,22,3,12,0,78.66782527039608,Low,173.3629059,12.9461785,77.5952524
unplanned,vehicle_breakdown,others,False,22,3,12,38,78.6594857840767,Low,16.63894361666667,12.9870531,77.5799662
unplanned,vehicle_breakdown,bmtc_bus,False,23,3,12,0,78.66869556808216,High,131.45749023333332,12.9679208,77.5925041
unplanned,vehicle_breakdown,heavy_vehicle,False,23,3,12,16,78.66860276772319,High,125.99170558333334,13.01686,77.584215
unplanned,vehicle_breakdown,heavy_vehicle,False,23,3,12,16,78.66795683829145,High,12.586960533333333,13.0160246,77.5837002
unplanned,vehicle_breakdown,heavy_vehicle,False,23,3,12,20,78.78655552841381,Low,172.36447146666666,13.0165338,77.7038685
unplanned,vehicle_breakdown,private_car,False,0,4,12,16,78.64132915325041,High,20.09877915,13.0166458,77.556596
unplanned,vehicle_breakdown,lcv,False,0,4,12,38,78.6465931400209,Low,6.93188925,12.9727963,77.5692798
unplanned,vehicle_breakdown,bmtc_bus,False,0,4,12,0,78.6693093193286,Low,74.30125991666667,12.9424214,77.5973837
unplanned,water_logging,Unknown,False,2,4,12,25,78.6801337501817,High,6.414267483333333,12.9791717,77.60222
unplanned,water_logging,Unknown,False,2,4,12,25,78.68014576238598,High,1.91099045,12.9791644,77.6022334
unplanned,accident,Unknown,False,2,4,12,10,78.59482186408975,Low,64.77979475,12.9575878,77.5193327
unplanned,vehicle_breakdown,bmtc_bus,False,4,4,12,25,78.67554438807717,High,15.8451678,12.9833721,77.5968642
unplanned,pot_holes,Unknown,False,5,4,12,25,78.69622688863377,Low,35646.791839499994,12.994696,77.6159391
unplanned,pot_holes,Unknown,False,5,4,12,25,78.69617129095577,Low,35645.99224186667,12.9946896,77.6158838
unplanned,vehicle_breakdown,lcv,False,5,4,12,30,78.62659651905275,High,141.1724811,13.0288429,77.5396088
unplanned,vehicle_breakdown,bmtc_bus,False,6,4,12,4,78.70957545418278,High,122.69044223333334,13.0407918,77.6217432
unplanned,vehicle_breakdown,bmtc_bus,False,6,4,12,4,78.7094047461833,High,120.93663083333333,13.04109,77.62152
unplanned,vehicle_breakdown,bmtc_bus,False,6,4,12,19,78.63917718577305,Low,7.0225841,12.9031222,77.5733822
unplanned,vehicle_breakdown,bmtc_bus,False,6,4,12,19,78.63923205198108,Low,163.46965835,12.9031121,77.5734395
unplanned,vehicle_breakdown,heavy_vehicle,False,7,4,12,11,78.74418135064015,High,152.40234373333334,13.0108226,77.6618606
unplanned,vehicle_breakdown,lcv,True,6,5,12,23,0.000102318131338939,High,172.82209783333334,12.9364699,77.5198595
unplanned,vehicle_breakdown,others,False,18,4,12,10,78.63465163052453,High,160.83684891666664,12.9606579,77.5592018
unplanned,vehicle_breakdown,heavy_vehicle,False,19,4,12,16,78.63851461206688,High,119.55589396666666,13.0117765,77.5545592
unplanned,vehicle_breakdown,bmtc_bus,False,21,4,12,38,78.65514237500643,Low,8.934646116666666,12.9923303,77.5746787
unplanned,others,Unknown,False,20,4,12,25,78.6731144334826,High,14.216749816666667,12.9819805,77.5946333
unplanned,vehicle_breakdown,taxi,False,21,4,12,0,78.66322958221386,High,141.10186316666667,12.9669509,77.5871244
unplanned,vehicle_breakdown,bmtc_bus,False,21,4,12,19,78.63821429354734,Low,141.47775910000001,12.9162218,77.570226
unplanned,others,Unknown,False,21,4,12,0,78.67871399519082,High,7.792856083333334,12.9505832,77.6055567
unplanned,vehicle_breakdown,others,False,22,4,12,38,78.66716112521968,High,143.3377868833333,12.9882218,77.5875527
unplanned,vehicle_breakdown,lcv,False,22,4,12,9,78.66741721861742,High,126.96314646666666,12.9156014,77.5999341
planned,construction,Unknown,False,23,4,12,32,78.68044544582881,High,31.454214383333333,13.0462699,77.5912839
unplanned,others,Unknown,False,23,4,12,13,78.71466097644266,High,1369.8670633,13.1255092,77.6126205
planned,construction,Unknown,True,23,4,12,21,0.0006742565832179468,Low,40375.51469295,12.9497527,77.6205634
unplanned,others,Unknown,False,0,5,12,6,78.6045283777742,High,27.08778668333333,13.0423409,77.5149613
unplanned,vehicle_breakdown,private_car,False,1,5,12,16,78.66839780714997,High,174.99264928333332,13.0157041,77.5842011
unplanned,vehicle_breakdown,lcv,False,1,5,12,30,78.61809808444231,High,18.016697883333332,13.034555,77.5300311
unplanned,vehicle_breakdown,heavy_vehicle,False,2,5,12,0,78.66072653171314,High,145.39315173333335,12.96353,77.5851583
unplanned,vehicle_breakdown,truck,False,2,5,12,0,78.66067844708742,High,132.69417323333334,12.9633286,77.5851432
unplanned,vehicle_breakdown,ksrtc_bus,False,2,5,12,30,78.62664410249835,High,170.52601083333332,13.0293074,77.539579
unplanned,vehicle_breakdown,lcv,False,3,5,12,30,78.64288022775257,High,123.68680245,13.0436821,77.5536264
unplanned,vehicle_breakdown,bmtc_bus,False,3,5,12,25,78.71368243561881,High,222.7122301,12.9609199,77.6392836
unplanned,vehicle_breakdown,heavy_vehicle,False,3,5,12,11,78.7179786343821,High,163.37544418333334,12.97820738,77.6407515
unplanned,others,Unknown,False,4,5,12,25,78.6863271281514,High,7.357011433333333,12.977294,77.6088134
unplanned,vehicle_breakdown,bmtc_bus,False,6,5,12,25,78.675648304281,High,154.98830064999999,12.9833886,77.5969668
unplanned,vehicle_breakdown,bmtc_bus,False,6,5,12,27,78.65790328867124,High,151.6814175,12.8823232,77.5958214
unplanned,pot_holes,Unknown,False,6,5,12,11,78.7187453043698,High,5.109685916666667,12.9841472,77.6405357
unplanned,vehicle_breakdown,bmtc_bus,True,6,5,12,24,2.0110942293354573e-05,High,164.21956841666668,12.9677656,77.5881059
unplanned,vehicle_breakdown,bmtc_bus,False,7,5,12,38,78.648744504,Low,129.08330343333333,12.9747553,77.5711334
unplanned,vehicle_breakdown,bmtc_bus,False,7,5,12,38,78.64886167801905,Low,125.36961748333333,12.9747583,77.5712517
unplanned,vehicle_breakdown,bmtc_bus,False,19,5,12,0,78.6597532493491,High,139.38430443333334,12.9635098,77.5841749
unplanned,vehicle_breakdown,lcv,False,19,5,12,0,78.64564470766614,High,22.293196783333332,12.9641586,77.5697623
unplanned,vehicle_breakdown,heavy_vehicle,False,20,5,12,16,78.66780305041043,High,144.49933936666667,13.014586,77.5837856
unplanned,vehicle_breakdown,bmtc_bus,False,20,5,12,0,78.65992324499891,High,103.6497548,12.9651307,77.5840764
unplanned,vehicle_breakdown,lcv,False,20,5,12,9,78.69058610388574,High,132.98753048333333,12.9274831,77.6214437
unplanned,vehicle_breakdown,bmtc_bus,False,20,5,12,10,78.6027746942698,High,78.3658241,12.9461012,77.5293148
unplanned,others,Unknown,False,20,5,12,0,78.66521117900894,Low,261.8577255833333,12.9539393,77.5913069
planned,procession,Unknown,False,21,5,12,38,78.64380989355709,High,115.85477770000001,12.9738689,77.5662785
unplanned,vehicle_breakdown,lcv,False,21,5,12,6,78.60623022240783,High,22.33722403333333,13.0413267,77.5168577
unplanned,vehicle_breakdown,ksrtc_bus,False,22,5,12,25,78.67636685299281,High,144.00044373333333,12.9822795,77.5978809
unplanned,vehicle_breakdown,ksrtc_bus,False,1,6,12,25,78.67932288616962,High,168.66339181666666,12.9762499,77.6018865
unplanned,vehicle_breakdown,bmtc_bus,False,2,6,12,10,78.6152124643298,High,136.21139005,12.9528015,77.5408058
unplanned,vehicle_breakdown,private_car,False,3,6,12,25,78.70265487240495,High,147.75628095,12.9750937,77.6257356
unplanned,others,Unknown,False,3,6,12,16,78.67620211482419,Low,4163.109792783333,13.0023265,77.5943573
unplanned,pot_holes,Unknown,False,5,6,12,25,78.69602716348324,High,7.376495416666667,12.9721318,77.619511
unplanned,vehicle_breakdown,heavy_vehicle,False,5,6,12,22,78.69025379039117,High,41.04433761666667,13.0859327,77.5945514
unplanned,vehicle_breakdown,others,False,6,6,12,32,78.67741063004938,High,25.453565766666667,13.0388301,77.5894571
unplanned,vehicle_breakdown,lcv,False,6,6,12,22,78.68962438860005,High,227.72895968333333,13.0844319,77.5941662
unplanned,vehicle_breakdown,heavy_vehicle,False,6,6,12,20,78.78061307986712,Low,139.37782231666668,13.0115572,77.6986768
planned,public_event,Unknown,True,2,2,12,24,0.011385648286264299,Low,480.0003400333333,12.98205505,77.56489837
unplanned,vehicle_breakdown,lcv,False,7,6,12,16,78.64342339910927,High,22.7425381,13.01776168,77.55853225
unplanned,construction,Unknown,False,12,6,12,32,78.68240461190967,High,325.6833396166667,13.0421218,77.5939679
planned,construction,Unknown,False,19,6,12,22,78.69466129111386,High,613.92122435,13.0984757,77.5969049
unplanned,others,Unknown,False,19,6,12,11,78.74412508195479,High,4.985958283333333,13.0167887,77.6608038
unplanned,others,Unknown,False,19,6,12,11,78.7367769307882,High,51.483365316666664,13.0198686,77.6528368
unplanned,vehicle_breakdown,others,False,21,6,12,30,78.62131479332464,High,119.13968965000001,13.0325119,77.5336364
unplanned,vehicle_breakdown,bmtc_bus,True,22,6,12,24,0.0006930735386719615,Low,96.72712828333333,12.9756263,77.586833
unplanned,vehicle_breakdown,ksrtc_bus,False,22,6,12,38,78.66653244000219,Low,133.19366651666667,12.9801325,77.588269
unplanned,vehicle_breakdown,bmtc_bus,False,22,6,12,0,78.66351589208837,High,46.37538453333333,12.9679099,77.5872544
unplanned,vehicle_breakdown,bmtc_bus,False,22,6,12,25,78.67772231580062,Low,156.45255455,12.9871704,77.5984368
unplanned,others,Unknown,False,23,6,12,11,78.7313712334118,High,4300.172766433333,12.9591464,77.6575131
unplanned,vehicle_breakdown,lcv,False,0,0,12,22,78.68651747057912,High,34.495980949999996,13.0744799,77.592693
unplanned,procession,Unknown,True,0,0,12,24,0.0024086895825931893,High,171.34723491666668,12.95008982,77.53760297
unplanned,vehicle_breakdown,bmtc_bus,False,3,0,12,25,78.6873524348454,Low,70.58508116666667,12.993323,77.607171
unplanned,vehicle_breakdown,truck,False,3,0,12,32,78.68455232916583,High,162.35771153333332,13.0697157,77.5915028
unplanned,tree_fall,Unknown,True,6,0,12,31,9.273968945185735e-05,Low,5198.0007516666665,13.1008567,77.582507
unplanned,vehicle_breakdown,private_car,False,6,0,12,30,78.63817034775875,Low,141.37330973333334,13.056604,77.5466758
planned,procession,Unknown,False,12,6,12,25,78.7014576551077,High,1110.0333430166668,13.00398224,77.61968747
unplanned,accident,Unknown,False,6,0,12,6,78.59832824359472,High,23.807285333333333,13.0446941,77.508278
unplanned,vehicle_breakdown,lcv,False,8,0,12,30,78.64316803996604,High,164.93523985,13.0438055,77.5538975
unplanned,others,Unknown,True,19,0,12,24,3.532435419762128e-05,High,32.598671933333335,12.9684284,77.5947366
unplanned,vehicle_breakdown,heavy_vehicle,False,20,0,12,30,78.62930051046624,High,152.06738336666666,13.0329262,77.5416645
unplanned,vehicle_breakdown,bmtc_bus,False,20,0,12,0,78.67524094801097,Low,8.523115016666667,12.9439105,77.6031489
unplanned,vehicle_breakdown,others,False,20,0,12,5,78.73620952459086,High,128.41325848333332,12.9224646,77.6685303
unplanned,vehicle_breakdown,bmtc_bus,False,21,0,12,6,78.60800480912638,High,152.42540456666666,13.0406926,77.5187639
unplanned,vehicle_breakdown,private_bus,False,21,0,12,9,78.69275063763725,High,23.539062883333333,12.9045353,77.6274563
unplanned,vehicle_breakdown,private_car,False,21,0,12,38,78.64824733577287,Low,91.42638563333334,12.9747136,77.5706363
unplanned,vehicle_breakdown,private_bus,False,21,0,12,32,78.68595125597214,High,142.37021718333332,13.068725,77.5930883
unplanned,vehicle_breakdown,private_car,False,21,0,12,16,78.64143366366041,High,138.24728125000001,13.0166933,77.556694
unplanned,vehicle_breakdown,bmtc_bus,False,21,0,12,19,78.64168884193367,Low,120.05027218333333,12.9172787,77.5735724
unplanned,others,Unknown,False,21,0,12,10,78.6279288647584,High,64.12805158333333,12.9738325,77.5501829
unplanned,vehicle_breakdown,ksrtc_bus,False,22,0,12,9,78.67374481004067,High,138.55823835,12.9368467,77.60281
unplanned,pot_holes,Unknown,False,22,0,12,0,78.68009792659164,High,1654.8833814333334,12.9573917,77.6058233
unplanned,vehicle_breakdown,bmtc_bus,False,0,1,12,19,78.62736940804733,Low,134.26716558333334,12.889236,77.563721
unplanned,vehicle_breakdown,lcv,False,0,1,12,6,78.60752460857174,High,72.97622711666666,13.0394053,77.5184935
unplanned,vehicle_breakdown,lcv,False,1,1,12,6,78.60616065700474,High,8.114056716666667,13.0412569,77.5167989
unplanned,vehicle_breakdown,others,False,2,1,12,0,78.6594830457623,High,47.980846316666664,12.9616882,77.5842053
unplanned,pot_holes,Unknown,False,7,0,1,25,78.70616164721643,High,4050.085016416667,12.9782967,77.6287556
unplanned,vehicle_breakdown,bmtc_bus,False,2,1,12,25,78.69376840380475,Low,206.81700615,13.0023047,77.6121721
planned,procession,Unknown,True,2,1,12,24,0.00045865030251794446,High,69.5421518,12.9740557,77.5662098
unplanned,vehicle_breakdown,ksrtc_bus,False,2,1,12,36,78.83676923928797,Low,169.65439013333335,13.2483559,77.7156178
planned,procession,Unknown,True,3,1,12,1,0.0,Low,10.773114516666668,12.9992699,77.5715185
unplanned,vehicle_breakdown,lcv,False,3,1,12,0,78.64306092860897,High,123.08305435000001,12.9633292,77.5672813
unplanned,vehicle_breakdown,others,False,3,1,12,20,78.77449917983317,Low,31.247466333333332,13.0079571,77.6930806
unplanned,vehicle_breakdown,private_car,False,4,1,12,16,78.6686733930835,High,168.3757208,13.0143881,77.5847013
unplanned,vehicle_breakdown,bmtc_bus,False,4,1,12,0,78.66009753019318,Low,160.71858054999998,12.9561053,77.5857608
unplanned,vehicle_breakdown,bmtc_bus,False,5,1,12,37,78.59952275402463,High,145.14515699999998,12.9828272,77.519876
unplanned,vehicle_breakdown,bmtc_bus,False,6,1,12,10,78.58458992540945,High,145.008217,12.934646,77.5127906
unplanned,vehicle_breakdown,bmtc_bus,False,6,1,12,38,78.6574125574712,Low,45.68576463333333,12.9879785,77.5777092
unplanned,vehicle_breakdown,bmtc_bus,False,6,1,12,38,78.65734439934887,Low,132.80411575,12.9879474,77.5776453
unplanned,vehicle_breakdown,bmtc_bus,False,6,1,12,9,78.67958137548747,Low,33.12099275,12.916416,77.61213
unplanned,road_conditions,Unknown,False,7,1,12,19,78.6136524730621,Low,5080.966872533333,12.907347,77.5468036
unplanned,vehicle_breakdown,truck,True,9,1,12,24,0.0006095882052628616,High,107.22245266666667,12.963228,77.5802106
unplanned,vehicle_breakdown,heavy_vehicle,False,19,1,12,0,78.66564785507127,Low,129.90278841666665,12.9548151,77.5916034
unplanned,vehicle_breakdown,bmtc_bus,False,19,1,12,30,78.62665671512637,High,38.30341216666667,13.0288967,77.5396608
unplanned,vehicle_breakdown,lcv,False,20,1,12,10,78.61573304063405,High,36.22503055,12.9527733,77.5413383
unplanned,vehicle_breakdown,heavy_vehicle,True,20,1,12,1,8.366438907912003e-05,Low,135.64388425,13.021064,77.528271
unplanned,vehicle_breakdown,private_bus,True,20,1,12,39,2.321658888743713e-05,Low,67.44225903333333,12.9947151,77.7178932
unplanned,vehicle_breakdown,heavy_vehicle,False,20,1,12,38,78.63529258491914,High,123.91105641666667,12.994492,77.5541902
